timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status
2024-01-01 06:35:00,5,136,51.00739634768949,517,72,3,Rainy,17.169893229713495,62.29202348458922,0,Green
2024-01-01 06:36:00,5,150,64.4096821256878,461,32,26,Sunny,34.23122847056271,61.972420749690414,0,Red
2024-01-01 06:41:00,5,136,55.721579675516246,218,18,19,Cloudy,30.444892024485476,41.212332864207326,0,Yellow
2024-01-01 06:43:00,5,434,75.53133247111285,290,69,16,Sunny,11.049262585151675,71.12835510272046,0,Red
2024-01-01 06:45:00,5,484,45.8224849814476,234,33,10,Sunny,31.624849325738367,37.3673941142534,0,Red
2024-01-01 06:48:00,5,713,25.525715193974143,531,67,40,Sunny,11.81055782151712,53.543946134466864,0,Yellow
2024-01-01 06:52:00,5,326,42.39558886776554,556,84,47,Foggy,19.569820776997734,81.18910859814044,0,Red
2024-01-01 06:55:00,5,976,60.32336232513521,446,15,45,Rainy,23.40745914492966,62.79030828679918,0,Yellow
2024-01-01 06:58:00,5,700,34.971462010294914,60,93,3,Rainy,28.643457876029736,69.94042417375746,0,Green
2024-01-01 07:07:00,5,491,66.33806090992057,248,20,25,Cloudy,34.98412330481697,33.78100673252225,0,Yellow
2024-01-01 07:08:00,5,310,57.51228617182653,844,49,21,Windy,26.75884099154497,55.461827320880815,0,Red
2024-01-01 07:21:00,5,697,59.89967097426642,734,91,12,Sunny,16.385260521296082,64.60039906555207,1,Red
2024-01-01 07:24:00,5,970,39.62267864910906,714,37,15,Cloudy,11.206797173949536,55.18481849509236,0,Red
2024-01-01 07:32:00,5,639,79.77573719149261,120,44,16,Rainy,13.621320681706102,35.15053665723494,0,Green
2024-01-01 07:33:00,5,666,33.750317072849725,576,97,38,Sunny,24.538261856927765,73.79493777075466,0,Red
2024-01-01 07:36:00,5,427,62.05205815168592,92,25,29,Windy,21.524301306391223,85.5959928462941,0,Yellow
2024-01-01 07:42:00,5,198,21.77024330871236,357,87,44,Cloudy,14.477982103923878,50.92198854835111,0,Red
2024-01-01 07:51:00,5,209,55.68819288066738,174,23,30,Rainy,32.75865865771638,54.05632415978157,0,Yellow
2024-01-01 07:53:00,5,961,39.9820923083239,266,90,13,Windy,22.46825912729829,33.446111651696626,0,Green
2024-01-01 07:55:00,5,337,42.99705437853208,877,58,10,Cloudy,28.367700139342443,77.72729463732492,0,Red
2024-01-01 07:58:00,5,572,67.20617020142764,173,17,30,Foggy,20.367452957628203,30.94299498115727,0,Green
2024-01-01 07:59:00,5,571,43.8468894139455,173,36,47,Cloudy,12.058554077418044,57.47011575348412,0,Red
2024-01-01 08:03:00,5,451,37.48974445542338,357,63,27,Sunny,30.36384467549992,80.40050993543994,0,Red
2024-01-01 08:11:00,5,839,71.58943012347655,607,91,48,Windy,22.737068446097865,47.94781773787466,0,Green
2024-01-01 08:14:00,5,221,44.68036798994864,850,10,16,Windy,25.03460556921827,60.708383846317446,0,Green
2024-01-01 08:22:00,5,593,45.1633767000183,327,14,2,Rainy,32.04281678663243,58.09305576527815,1,Green
2024-01-01 08:28:00,5,282,44.45797147877934,887,25,44,Windy,27.462011695372183,47.81969346836499,0,Yellow
2024-01-01 08:37:00,5,409,26.71283699294743,137,58,48,Sunny,34.8031617838069,57.871131888703125,0,Green
2024-01-01 08:38:00,5,287,50.985463293116666,483,89,43,Rainy,12.240343099883066,83.77362343848651,0,Yellow
2024-01-01 08:44:00,5,305,46.77207325865262,879,10,3,Sunny,31.688932186138462,44.14519080028701,0,Yellow
2024-01-01 08:46:00,5,711,20.47786428472707,167,54,3,Windy,24.348760574831463,87.27898775932411,0,Yellow
2024-01-01 08:48:00,5,394,46.59839057103052,90,13,16,Foggy,19.953873614619376,63.91270919743429,0,Yellow
2024-01-01 08:49:00,5,583,53.20281127194485,252,73,43,Cloudy,17.55959015281067,54.22075695519085,0,Yellow
2024-01-01 08:53:00,5,515,72.35814815281012,109,10,41,Windy,33.989314690726644,80.96425529803241,0,Red
2024-01-01 08:55:00,5,590,32.96360697468599,218,75,17,Rainy,30.48794796775178,83.3535956198053,0,Yellow
2024-01-01 09:05:00,5,93,69.73227657517752,478,20,28,Cloudy,19.549586742257585,74.0135011761304,0,Yellow
2024-01-01 09:06:00,5,510,40.93340450250942,533,9,24,Foggy,23.58984921162924,55.06213060071634,0,Yellow
2024-01-01 09:13:00,5,564,20.795062010234638,575,59,13,Windy,10.500588362992662,77.10553223549942,0,Yellow
2024-01-01 09:14:00,5,752,37.7565733315194,800,95,49,Foggy,24.249570476132902,47.63021733731763,0,Green
2024-01-01 09:15:00,5,679,47.55135402395371,609,49,26,Cloudy,18.363024353582432,75.35564069983423,0,Yellow
2024-01-01 09:17:00,5,72,63.31575365094076,629,12,21,Rainy,14.759581776524296,54.66965795078095,0,Yellow
2024-01-01 09:22:00,5,416,71.77834393921776,597,71,40,Sunny,23.598410307256707,47.10954177060404,0,Green
2024-01-01 09:27:00,5,185,40.71379722019834,224,17,42,Cloudy,21.496277022510803,59.678156424935366,0,Yellow
2024-01-01 09:34:00,5,310,27.10490235055591,615,5,23,Foggy,17.178295929678583,35.74607317197761,0,Yellow
2024-01-01 09:35:00,5,564,32.71365982640654,295,85,10,Rainy,14.593208508535934,39.62067863430994,0,Red
2024-01-01 09:41:00,5,881,64.96342716806954,341,65,18,Sunny,14.026155374017002,68.07300845169762,0,Red
2024-01-01 09:45:00,5,522,65.23190443021551,803,28,13,Cloudy,22.04683459862476,44.02144292658572,0,Green
2024-01-01 09:52:00,5,972,52.801115305957325,211,43,37,Rainy,14.59683101802478,58.42111562420229,0,Green
2024-01-01 09:55:00,5,161,76.70685132536053,37,31,37,Windy,24.095084777791108,68.97156772496214,0,Yellow
2024-01-01 09:56:00,5,62,61.7976362730434,543,69,38,Foggy,15.265793056857524,58.06487000400983,0,Yellow
2024-01-01 09:57:00,5,442,49.74222501391346,199,87,32,Cloudy,33.72114596167653,64.54497835223088,0,Yellow
2024-01-01 09:58:00,5,549,75.98763406449851,142,5,32,Windy,18.388523554663387,53.10092228133703,0,Green
2024-01-01 09:59:00,5,981,46.345733915049706,265,26,28,Windy,18.13052978436585,37.59338057965429,0,Red
2024-01-01 10:02:00,5,651,26.85714619987877,70,23,30,Windy,34.07155835464356,65.93004087903503,0,Red
2024-01-01 10:12:00,5,69,73.13718585450638,376,43,9,Windy,15.304509564171834,79.58489573093291,1,Yellow
2024-01-01 10:20:00,5,150,72.45024092942157,406,10,27,Rainy,19.922798099667386,35.79459484233985,0,Green
2024-01-01 10:30:00,5,203,44.58435418657635,548,23,2,Sunny,31.189226202562374,39.891404456793005,0,Yellow
2024-01-01 10:37:00,5,251,30.90339759368939,859,4,17,Foggy,22.12638327389913,46.36936013281213,0,Red
2024-01-01 10:39:00,5,991,70.87567302580091,491,48,6,Cloudy,23.2134965089072,33.12227026167362,0,Red
2024-01-01 10:41:00,5,237,78.90244055126848,650,29,4,Foggy,27.1875523201104,71.04425318492355,0,Green
2024-01-01 10:42:00,5,106,47.02871428823572,545,71,48,Foggy,21.7572119175794,35.11549347821163,0,Green
2024-01-01 10:44:00,5,69,79.35306523746502,33,46,7,Cloudy,34.59106327582029,81.31850209104073,0,Red
2024-01-01 10:47:00,5,632,22.5702533071468,825,36,33,Rainy,17.965109282066358,32.8609886549858,0,Green
2024-01-01 10:53:00,5,790,42.46882399808102,541,61,25,Cloudy,16.86620482171221,60.31532341505461,0,Yellow
2024-01-01 10:54:00,5,385,42.16891604188282,653,91,0,Sunny,28.265923031571937,44.84068026860064,0,Red
2024-01-01 11:00:00,5,815,70.53953028499605,535,6,7,Windy,20.56717338770401,85.9069795965752,0,Yellow
2024-01-01 11:06:00,5,208,54.86090560250657,140,82,22,Sunny,16.41017895471725,66.17685784143626,0,Red
2024-01-01 11:12:00,5,927,65.51011285498345,31,60,41,Rainy,27.63209060098281,39.03958429246011,0,Yellow
2024-01-01 11:15:00,5,713,62.794152085000206,885,18,25,Windy,24.944895818070822,43.36709785259761,0,Green
2024-01-01 11:16:00,5,158,43.19721035803005,793,57,8,Sunny,10.371724358637993,37.68330830981283,0,Red
2024-01-01 11:18:00,5,591,40.81775958407351,656,47,15,Cloudy,13.576517055117693,83.26255390513859,0,Yellow
2024-01-01 11:19:00,5,363,43.44530913977823,326,81,23,Cloudy,33.115841939942584,45.146851176591575,0,Green
2024-01-01 11:20:00,5,166,29.52073242138109,286,40,49,Cloudy,12.600311357127008,52.4252052253772,0,Yellow
2024-01-01 11:21:00,5,976,35.4938611799696,466,47,13,Sunny,19.692666578277187,80.76398520452531,0,Yellow
2024-01-01 11:26:00,5,734,52.4987850930056,539,18,23,Windy,10.965415140306272,43.656634718506346,0,Red
2024-01-01 11:30:00,5,162,62.76666057300986,328,26,6,Sunny,31.962930226600395,37.104095048490166,0,Red
2024-01-01 11:31:00,5,232,43.17271956902184,759,73,47,Windy,11.78628451523556,45.03935880249417,0,Red
2024-01-01 11:46:00,5,247,52.96055869416546,873,47,8,Windy,17.918679581435875,48.99168901187819,0,Green
2024-01-01 11:50:00,5,96,33.50251257025233,497,5,1,Sunny,16.064430072448417,84.95702823074066,1,Red
2024-01-01 11:51:00,5,448,51.72346514590615,698,39,18,Windy,18.82844483202941,76.70958596720274,0,Yellow
2024-01-01 12:10:00,5,911,73.30784659537524,676,32,7,Sunny,31.414204912247477,85.85062018099167,0,Red
2024-01-01 12:11:00,5,303,69.45961351275615,70,39,16,Rainy,22.052337969867857,64.20761848973487,0,Green
2024-01-01 12:19:00,5,475,46.18517592377558,89,8,21,Sunny,11.978232236867091,52.02449704470207,0,Yellow
2024-01-01 12:21:00,5,351,25.65964557746262,76,34,31,Sunny,10.461430638498603,60.98197911291221,0,Yellow
2024-01-01 12:23:00,5,630,68.76281719358371,58,78,45,Foggy,14.367490755594533,49.29529585344294,1,Red
2024-01-01 12:36:00,5,687,77.66956494260991,199,10,21,Rainy,33.363424541030085,73.8117159696933,0,Yellow
2024-01-01 12:38:00,5,344,70.95074033010226,765,7,18,Windy,28.49374868476214,62.57412788865715,0,Red
2024-01-01 12:42:00,5,362,38.73178209305622,810,45,9,Sunny,12.939990414967545,45.52509871210917,0,Yellow
2024-01-01 12:43:00,5,661,20.94457477974062,757,37,15,Sunny,33.70773451075917,48.557583823381805,0,Red
2024-01-01 12:47:00,5,735,38.53735940408916,362,90,42,Foggy,29.285749724823408,66.78235538834315,0,Green
2024-01-01 12:48:00,5,877,27.95867465605719,496,91,15,Windy,10.054602362638931,79.23368470794587,0,Yellow
2024-01-01 12:50:00,5,237,20.320769651261863,595,33,47,Sunny,16.75005111951451,41.61800552281282,1,Red
2024-01-01 12:57:00,5,975,63.9802171777012,706,79,26,Foggy,22.04389574322454,67.66791886218226,0,Yellow
2024-01-01 13:04:00,5,952,42.28915661956606,421,20,32,Cloudy,31.56971364178477,71.46441639627417,0,Green
2024-01-01 13:11:00,5,449,47.67001407523461,328,64,17,Rainy,26.786450782509032,74.9994259285022,0,Yellow
2024-01-01 13:16:00,5,631,41.74587935694974,213,9,7,Rainy,20.270231559358532,55.84231990190431,0,Red
2024-01-01 13:23:00,5,645,78.45485924868537,620,48,49,Windy,17.523806910289704,36.52719653307365,0,Green
2024-01-01 13:29:00,5,245,32.24999355009458,294,38,15,Sunny,16.365233232382646,60.43436989301184,1,Green
2024-01-01 13:38:00,5,252,47.214739995370046,840,11,24,Cloudy,12.668908262360327,47.48634499812766,0,Green
2024-01-01 13:45:00,5,475,55.06998773184741,201,51,11,Sunny,34.23101518842249,36.02406860253607,0,Yellow
2024-01-01 13:54:00,5,70,33.847679235591905,274,92,40,Foggy,29.29911085874709,57.505552442694935,0,Yellow
2024-01-01 14:00:00,5,982,50.0945419950769,504,89,43,Windy,12.429117049149138,62.56641012958824,0,Yellow
2024-01-01 14:01:00,5,354,78.57121849928502,277,72,8,Foggy,13.308263903002285,87.40780947051783,0,Red
2024-01-01 14:04:00,5,906,68.00440592461209,107,54,49,Cloudy,34.477584856306834,62.25634240358478,0,Yellow
2024-01-01 14:05:00,5,902,73.07499757527127,223,35,28,Sunny,27.79882470163876,59.514985185142606,0,Yellow
2024-01-01 14:11:00,5,227,57.13949388191529,563,12,33,Sunny,12.61594517319064,63.93793156757572,0,Yellow
2024-01-01 14:25:00,5,92,48.4970579158249,779,22,24,Windy,21.804945965454383,55.53034397038132,0,Red
2024-01-01 14:27:00,5,472,76.5430072401366,794,95,15,Cloudy,34.983248037327144,63.40942265294825,0,Yellow
2024-01-01 14:38:00,5,566,33.18240742348402,30,42,31,Windy,20.12890517715412,77.68376044417671,0,Yellow
2024-01-01 14:41:00,5,161,41.935742060238006,440,46,42,Sunny,28.89794786562844,46.09956413786032,0,Green
2024-01-01 14:47:00,5,929,66.60819992839328,256,38,3,Foggy,27.26670038596805,54.68908272714951,0,Red
2024-01-01 14:51:00,5,135,25.91497562134474,682,80,6,Foggy,17.56868926178081,55.53002692481826,0,Green
2024-01-01 14:55:00,5,343,29.35885182193599,274,80,4,Windy,30.009016341414902,50.31210462136376,0,Green
2024-01-01 15:02:00,5,610,72.52433750731007,428,92,15,Foggy,26.189639720045182,77.44923940887463,0,Red
2024-01-01 15:06:00,5,581,62.91118728681448,275,79,15,Sunny,20.840150835238376,64.45371685965975,0,Green
2024-01-01 15:15:00,5,793,22.697686495493063,331,30,7,Rainy,21.62808997869449,70.87533781121249,0,Green
2024-01-01 15:18:00,5,775,65.90961972900598,501,75,35,Foggy,10.251841549830786,85.0866803256337,0,Yellow
2024-01-01 15:21:00,5,831,51.36560849371219,864,72,30,Rainy,12.667846499844217,54.02363126301914,0,Yellow
2024-01-01 15:22:00,5,972,48.25204137339061,634,38,32,Rainy,33.08022089680475,30.711317592614638,0,Red
2024-01-01 15:23:00,5,430,59.36330131854224,637,41,28,Rainy,30.12528247704309,37.51805378436655,0,Green
2024-01-01 15:29:00,5,496,27.39395454297949,61,78,2,Sunny,20.521084709666702,34.432225074448056,0,Red
2024-01-01 15:34:00,5,948,73.39302358840919,90,97,14,Sunny,22.018522810243063,61.8116132700284,0,Green
2024-01-01 15:41:00,5,485,78.2141206648926,605,88,10,Cloudy,30.643961440424206,79.76944038029454,0,Yellow
2024-01-01 15:48:00,5,758,71.25564733984015,240,75,9,Sunny,14.678804814973253,48.71340898826547,0,Green
2024-01-01 15:53:00,5,635,54.59684042778306,415,22,35,Sunny,20.193506173242987,64.18316439200913,0,Red
2024-01-01 15:56:00,5,557,67.13858621174764,867,58,32,Sunny,19.86968772926785,88.59258638067382,0,Red
2024-01-01 15:57:00,5,525,35.167906640946384,823,92,40,Cloudy,28.60427492957048,32.9880169736626,0,Green
2024-01-01 16:03:00,5,616,40.25895811995407,540,7,32,Foggy,12.313886146525707,88.26031101837852,0,Green
2024-01-01 16:07:00,5,993,51.20444366666902,529,38,4,Cloudy,20.28889366362569,82.08890623525133,0,Green
2024-01-01 16:09:00,5,153,55.33598449673385,652,49,13,Cloudy,33.0670358501653,67.97593071263934,0,Green
2024-01-01 16:11:00,5,603,57.40866983115778,124,74,22,Sunny,32.345213580415766,39.65120988895716,0,Red
2024-01-01 16:12:00,5,877,56.016887631682216,791,32,13,Windy,32.09573308688714,67.95956255577238,0,Green
2024-01-01 16:13:00,5,517,23.2108677747826,880,30,39,Cloudy,17.92409134245004,33.147629574719645,0,Red
2024-01-01 16:16:00,5,435,35.92220669611852,448,33,18,Rainy,28.96933905634846,40.30386977411215,0,Yellow
2024-01-01 16:26:00,5,535,55.396872968108525,765,37,45,Sunny,11.755932646737026,62.59265922832826,0,Yellow
2024-01-01 16:34:00,5,737,76.1103252035896,878,98,25,Cloudy,32.26863979624304,58.93509553814546,0,Yellow
2024-01-01 16:44:00,5,956,48.09981115602881,151,62,47,Sunny,34.840886212323554,89.68194954749099,1,Green
2024-01-01 16:45:00,5,863,66.41316451189323,452,86,28,Rainy,12.302435694763076,74.11103661307942,0,Red
2024-01-01 16:52:00,5,582,67.760444145637,763,33,42,Foggy,14.836896235359204,87.61237243118839,0,Yellow
2024-01-01 16:56:00,5,309,47.94095250573677,386,75,10,Rainy,11.263005666808368,78.70103397974681,0,Red
2024-01-01 16:57:00,5,973,66.40286286693498,187,84,7,Sunny,26.646234115003203,74.7915409296568,0,Yellow
2024-01-01 17:03:00,5,689,31.99047627691637,708,63,5,Foggy,12.336347816721949,83.06507849067826,0,Red
2024-01-01 17:05:00,5,886,54.10789391047639,493,46,25,Windy,22.232253937594063,70.78443347138224,0,Red
2024-01-01 17:10:00,5,842,70.10395672730121,558,51,23,Sunny,12.35424245618093,45.62358081666132,0,Yellow
2024-01-01 17:31:00,5,992,41.024795000611846,434,70,37,Foggy,21.23357631254554,72.3012020921287,0,Yellow
2024-01-01 17:34:00,5,506,47.3371493862351,265,23,45,Windy,19.3069914202477,64.64456689762903,0,Yellow
2024-01-01 17:39:00,5,637,67.66884907121036,547,62,17,Cloudy,11.21376068022158,88.48031373097538,0,Yellow
2024-01-01 17:47:00,5,466,79.09074463802564,421,38,16,Foggy,34.149843560208154,82.95686565983127,0,Red
2024-01-01 17:50:00,5,595,31.909464476320945,439,96,21,Cloudy,29.87718651650649,46.31075603905214,0,Yellow
2024-01-01 17:54:00,5,387,36.37699968388927,38,74,28,Cloudy,15.4235806351834,45.20722163222188,0,Yellow
2024-01-01 17:56:00,5,124,46.92672823967689,319,92,0,Foggy,13.897973397661396,41.47673927381385,0,Red
2024-01-01 17:57:00,5,328,74.79396082528737,26,61,28,Sunny,21.046202179346427,81.3780116218287,0,Green
2024-01-01 18:10:00,5,773,71.89775630691211,250,38,1,Rainy,23.4157226075451,37.681062518499935,0,Yellow
2024-01-01 18:20:00,5,984,63.78271438984533,212,65,22,Windy,17.96687884332164,63.93361760748245,0,Yellow
2024-01-01 18:25:00,5,50,30.40058317851685,49,60,20,Windy,22.9860754388608,31.92387128905027,0,Green
2024-01-01 18:27:00,5,904,27.01541213152349,68,70,18,Cloudy,31.51816655516576,50.67084033396121,0,Red
2024-01-01 18:37:00,5,240,33.07452249512081,315,36,5,Windy,19.206758136128023,71.5401698945834,0,Green
2024-01-01 18:38:00,5,582,20.910612937209613,697,60,43,Windy,26.15631294142976,84.68563313118885,0,Green
2024-01-01 18:42:00,5,998,51.38858124182991,503,72,23,Sunny,26.08886167391048,82.00721318938545,1,Red
2024-01-01 18:44:00,5,703,44.65142551042979,692,96,40,Sunny,22.708679372683577,85.49294659606153,0,Red
2024-01-01 18:47:00,5,600,24.964042377420245,628,17,46,Foggy,28.560512796784955,64.43485853677575,0,Red
2024-01-01 18:52:00,5,256,41.69248392524232,397,64,27,Sunny,16.39962384476946,51.20216757250506,0,Red
2024-01-01 19:00:00,5,492,71.8079438204878,552,30,38,Cloudy,25.50079019195587,62.35196011963809,0,Green
2024-01-01 19:01:00,5,652,33.38372369256541,111,90,48,Windy,13.683819150418463,60.63090560331891,0,Yellow
2024-01-01 19:04:00,5,607,64.88964958326113,843,92,24,Foggy,29.552250365590247,70.36639888374644,0,Yellow
2024-01-01 19:19:00,5,473,28.273116161360623,403,88,34,Foggy,22.462861524726428,62.65508263653443,0,Red
2024-01-01 19:26:00,5,993,29.49823400633686,246,55,24,Cloudy,25.562138467655743,69.62119971256108,1,Green
2024-01-01 19:27:00,5,132,23.10715332396901,764,99,47,Windy,15.263478670946071,80.00441032081847,0,Red
2024-01-01 19:29:00,5,996,29.36214868039861,342,20,19,Foggy,24.04203473411526,77.4169641223705,0,Red
2024-01-01 19:32:00,5,324,74.77354668419451,256,15,3,Foggy,17.001330140413913,67.60661844277382,0,Yellow
2024-01-01 19:38:00,5,112,66.89033886453092,203,2,21,Foggy,24.226674956052243,82.07782619616913,0,Red
