location_id,avg_vehicle_speed,temperature,humidity,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,accident_reported,cong_lag_1,cong_lag_3,cong_lag_6,cong_lag_12,cong_lag_24,cong_roll_mean_3,cong_roll_std_3,cong_roll_mean_6,cong_roll_std_6,cong_roll_mean_24,cong_roll_std_24,weather_condition_Foggy,weather_condition_Rainy,weather_condition_Sunny,weather_condition_Windy,signal_status_Red,signal_status_Yellow,hour_sin,hour_cos,traffic_congestion
3,65.65126067086973,27.075457962354022,79.40704849137441,728,32,37,0,44.41083333333333,16.639722222222225,32.621388888888895,26.255555555555556,51.70748558832965,27.92485375411574,14.597782995884504,33.33129075442968,15.35513497316652,40.019245483583255,14.90286538973425,False,False,False,False,False,False,0.2588190451025207,0.9659258262890684,24.05027777777778
3,48.88000259213989,10.3890636564679,64.72170472305879,631,5,5,0,52.64666666666666,67.3143176326082,44.05027777777778,32.621388888888895,56.84167045388756,45.21508376558483,26.60520344703689,40.876173723918896,18.528317389768805,40.02734410942293,15.42035247350692,False,False,False,True,True,False,0.4999999999999999,0.8660254037844387,51.9955543591833
3,59.54682586817159,22.161165292276188,80.14453471347916,176,40,18,0,30.204714697731493,28.1725,28.212222222222223,25.597647549064884,51.55000149070539,30.62844102219917,2.692923534936082,32.88909564453272,7.017705308925425,37.03530793323021,13.242130431217774,False,False,False,True,True,False,0.4999999999999999,0.8660254037844387,34.89296071041653
3,44.400444199914986,11.62999416765376,66.93051331590259,628,16,23,0,72.89109280668681,39.666223612832766,33.50810836886601,52.64666666666666,41.46290505768285,49.45282993049265,20.38991854646084,37.827378928082,19.181759756634047,36.63705294400202,15.095600787092808,False,False,False,True,False,True,0.4999999999999999,0.8660254037844387,39.64054284790248
3,77.18120127073395,17.68581331369593,36.05292168320758,549,61,25,0,34.64054284790248,35.80117337195839,30.204714697731493,31.995554359183306,32.621388888888895,47.77760300884923,21.75666089207884,38.01611800792141,19.13627773733857,36.35278785192784,15.06497896267504,True,False,False,False,False,False,0.4999999999999999,0.8660254037844387,34.8
3,61.89866943365436,21.93720126156069,85.39694494218868,563,21,44,0,39.31065792389449,19.878611111111116,23.919266620941134,39.8,31.995554359183306,35.217833991237825,13.757260911889142,41.89392787179396,18.65704234284568,39.111173530777776,14.904381706508692,False,False,False,True,False,False,0.4999999999999999,0.8660254037844387,24.999994449424484
3,38.59999623030736,13.278030237912496,80.3120944592242,719,12,46,0,16.59888888888889,22.109086892117325,52.87339998936493,51.3300786364705,14.892960710416531,18.40775118626133,3.2057233520778765,29.90782188765445,14.622992821410492,38.49104009531826,16.37218887218671,False,False,True,False,False,True,0.4999999999999999,0.8660254037844387,40.12572823558464
3,65.81474413199436,22.97020780210884,78.18567455283812,618,78,25,0,30.498611111111117,39.00937805749759,16.59888888888889,34.999994449424484,39.8,35.72710750064734,4.577022476216009,36.74541793540034,14.626036066545748,38.74027448588976,14.756829006376368,True,False,False,False,False,True,0.4999999999999999,0.8660254037844387,42.6875
3,71.3124191011022,10.841258303376415,66.72297728688919,893,51,7,0,47.6875,37.67333333333334,35.12572823558464,52.87339998936493,53.55778904092434,38.61981481481481,8.63344344423084,41.92685312058553,11.156769773696483,39.068920319223096,14.868861079835945,False,True,False,False,True,False,0.4999999999999999,0.8660254037844387,64.68777777777778
3,42.61913251557681,31.84181817949412,46.60319985253796,32,97,17,0,45.44777777777778,54.42926622228656,30.498611111111117,16.51527777777778,26.86329634947755,36.169014666688106,24.268596586509855,40.23015548149221,17.81429729331464,37.80957207737283,15.613504997373663,False,False,False,True,False,False,0.4999999999999999,0.8660254037844387,20.909075591101306
3,22.763404051397384,15.68727227172656,50.85349963869612,713,33,38,0,19.17388888888889,40.9090755911013,54.42926622228656,61.56656798598648,70.46071999963858,32.29432554213024,11.54688243972946,34.231670104409176,17.129567259153603,37.591669369852056,15.41905231453057,False,False,False,False,True,False,0.4999999999999999,0.8660254037844387,63.14075795918412
3,20.02656688623248,20.273039242345973,80.79929481013765,201,81,18,0,69.16027777777778,35.51114441579542,20.34700923526956,40.9090755911013,16.51527777777778,44.48192947473039,21.63588919605484,35.70968950559717,17.812729639438327,36.51258422228676,15.529026494945716,False,False,False,False,False,False,0.4999999999999999,0.8660254037844387,30.77613579609783
3,49.680511375477,13.688095854433673,85.42963238187916,845,10,37,0,50.149166666666666,70.14051487317259,69.16027777777778,48.54004254770226,37.67333333333334,48.2284123651316,22.932886834364293,54.86184918561914,17.31374982651013,40.31237490521183,16.445915824838686,True,False,False,False,False,True,0.7071067811865475,0.7071067811865476,53.68747765576275
3,36.532876353169,12.14377627277761,87.92400701844355,315,28,6,0,55.84150656801277,49.29846450746431,42.03929604706181,64.54944444444443,36.80001214640054,55.99422116171882,6.77340524973482,46.001315581326935,14.931135520020062,41.4748086049043,16.086185162441115,False,True,False,False,False,False,0.7071067811865475,0.7071067811865476,39.10200578571688
3,70.83630006331157,27.913840994474988,88.1683692256313,513,36,22,0,32.26686647230969,34.94438392506197,24.102005785716877,42.03929604706181,38.08694444444444,28.53714567861498,8.880356347781271,28.53653080917481,6.119033448228933,40.5417866914711,15.64143904087017,False,False,False,True,True,False,0.7071067811865475,0.7071067811865476,42.52666666666667
3,74.13418420773428,24.948235670495748,60.15401860736385,836,44,47,0,42.52666666666667,18.400186638473304,30.784908700153675,19.405663145838854,22.378394929677853,31.06457325914988,12.108091978735107,31.60730762266644,7.831905507607442,40.72677511739703,15.63739713694404,False,False,True,False,False,False,0.7071067811865475,0.7071067811865476,27.991944444444446
3,65.10633038234559,28.07252518619445,81.70891056875445,865,21,40,0,24.894722222222228,64.1838888888889,42.52666666666667,24.102005785716877,64.54944444444443,56.70636849044175,28.810100932220347,46.13855461559124,24.117463928156624,41.88112269560178,17.762604975944644,False,False,True,False,True,False,0.7071067811865475,0.7071067811865476,47.75972222222222
3,60.7729956280345,22.63066194504185,73.09636992970964,863,45,4,0,48.12000865414511,55.794488149938616,81.04049436021414,18.400186638473304,33.68747765576276,49.50186930506495,5.728094658126119,47.86675778664224,19.647272816491892,40.715733053834185,15.962776916556694,False,False,False,False,False,False,0.7071067811865475,0.7071067811865476,30.41953620586442
3,45.88283892644448,27.02321341608757,67.28040128570696,454,34,6,0,65.65761279928584,48.12000865414511,32.75972222222222,42.52666666666667,42.03929604706181,49.732385886431786,15.18338365687317,47.05707985709455,12.404674977337333,41.93337021579688,16.70629118786443,False,False,False,False,False,True,0.7071067811865475,0.7071067811865476,29.308860666427332
3,45.6501098796867,34.41225085110623,59.50275440940432,217,94,14,0,39.989749229170336,29.30886066642733,48.12000865414511,64.1838888888889,49.29846450746431,37.62662191363112,7.423853047274768,43.679503900031456,12.578726077996963,42.1356467048839,16.225437304844608,False,True,False,False,False,True,0.7071067811865475,0.7071067811865476,39.997940739289895
3,70.37957934252742,22.557542941543552,30.29834911934095,551,42,12,0,23.51549986137061,39.989749229170336,65.65761279928584,24.894722222222228,55.84150656801277,34.501063276610274,9.513777874109586,40.34181985680662,14.536001908982346,40.10949185836376,15.917935513609947,False,False,True,False,True,False,0.7071067811865475,0.7071067811865476,38.87111111111111
3,45.806172591788005,27.63451399118544,62.99450322762969,859,73,44,0,38.63806841863251,23.51549986137061,43.58125584529571,55.794488149938616,30.784908700153675,30.341559797038077,7.667769196169602,35.765604200811694,7.78062499285574,39.59139465736434,15.38780379828163,False,False,False,True,False,False,0.7071067811865475,0.7071067811865476,43.85507846190981
3,74.22545430650854,17.28944291899827,49.8577742615069,84,48,25,0,38.85507846190981,28.871111111111112,39.989749229170336,44.59111111111112,30.72083333333333,35.45475266388447,5.702633199783446,34.97790797024738,7.034604109250899,39.92765173077085,15.274756024310172,True,False,False,False,False,False,0.7071067811865475,0.7071067811865476,19.995833333333334
3,32.26765316328271,26.802861502469977,57.99724508033081,102,65,3,0,48.758109472482914,17.260833333333334,59.86611111111111,39.9979407392899,64.1838888888889,29.82011056490171,16.689387907034963,39.75988959810232,18.84343723006412,41.40726332787697,16.444620623234066,False,False,False,True,True,False,0.7071067811865475,0.7071067811865476,46.230570334895155
3,41.86125430569392,26.191733903020648,49.35470367020014,305,77,32,0,59.43769146284532,36.50769198441749,41.23057033489516,59.86611111111111,48.12000865414511,52.24145778106284,13.642335209904934,46.834695525026,10.98592228314534,40.47991941935858,13.713215101442998,False,True,False,False,False,False,0.7071067811865475,0.7071067811865476,38.821365534124176
3,47.797619196367805,22.748312385191213,82.79432599846754,131,64,23,0,32.82359850448796,52.140128690517095,44.60437885389503,58.82136553412417,59.86611111111111,42.06864980574243,9.68474684852656,35.635421540479136,12.619086121098755,41.65773909404231,14.864317652637174,True,False,False,False,True,False,0.8660254037844386,0.5000000000000001,50.08650481535162
3,75.86059825311798,12.480722402066917,67.00344676200442,141,69,6,0,53.1323753211756,35.08650481535162,52.140128690517095,38.10486955827531,17.260833333333334,52.21017049576957,16.681692388831692,47.139410150756,13.404641194830033,41.97155182710064,14.964496133180464,False,False,False,False,False,False,0.8660254037844386,0.5000000000000001,7.525833333333335
3,43.50943779701,30.976229201983934,30.5465966329321,292,43,35,0,27.52583333333334,68.4116313507815,41.24222222222223,30.024214807470727,23.441388888888888,49.68994666843015,20.65913493234468,43.037027591225375,15.212691947720858,42.399260160433975,14.362087882974745,False,False,False,True,False,True,0.8660254037844386,0.5000000000000001,31.132609905653503
3,52.8020312334061,33.285554852155485,76.56133070641468,313,99,49,0,26.132609905653503,53.1323753211756,32.82359850448796,51.5,48.758109472482914,35.59693952005414,15.202101809660924,40.51875887179725,16.74286671031832,42.51139436946583,14.21741326937942,False,False,False,True,True,False,0.8660254037844386,0.5000000000000001,45.18038729398351
3,41.7305752879237,33.06089027509425,30.468401669333417,129,39,37,1,32.0397239633826,40.22632273582072,27.52583333333334,52.140128690517095,36.50769198441749,37.9707000933939,5.185196940256401,31.29182180219201,8.388788871770723,40.888501798412285,14.893564780010156,False,False,True,False,False,True,0.8660254037844386,0.5000000000000001,46.808067815830086
3,20.605436401341485,14.606626904268593,87.40365767486777,588,65,14,0,51.85362014316062,20.126640107867733,41.6460535809784,68.4116313507815,65.84719281994495,38.31544939001097,16.366784796822085,39.24003225503734,11.429929045790734,38.64719667793522,13.974232159045402,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001,76.56396525066292
3,72.96406284040532,16.776574753509095,89.4142730452391,822,85,0,0,46.25434664777266,51.85362014316062,46.808067815830086,27.52583333333334,38.10486955827531,46.557310680532055,5.151513355853222,41.59545464738309,11.107620761741968,38.641490991390846,12.413900503004111,True,False,False,False,False,True,0.8660254037844386,0.5000000000000001,49.0125
3,44.9566342749113,33.8592340557059,34.110454040493146,340,10,45,0,64.60271948136428,51.943385433927126,34.0125,46.808067815830086,52.140128690517095,55.9864704519118,7.466596040900347,48.67259964762267,12.917455730497272,42.174821561988445,12.87961329314602,False,False,False,False,True,False,0.8660254037844386,0.5000000000000001,40.510506403032394
3,79.97263512314566,11.030451148792489,34.68191223923132,557,93,20,0,49.96873323654223,37.49358126893326,33.89638888888889,51.943385433927126,40.22632273582072,39.56217468824301,9.541939059903662,41.018849333111525,8.957147161661785,39.885245495408135,13.201244337890609,False,False,True,False,True,False,0.8660254037844386,0.5000000000000001,41.46527777777778
3,52.54826020775936,30.01027156234196,86.69791253916827,605,59,10,0,43.543055555555554,38.19721122809575,31.22420955925359,9.359166666666669,20.126640107867733,40.23122132562534,2.892946383596743,39.72531409174161,6.408281435164009,39.736861064518216,13.06147049751227,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001,32.028901271632435
3,28.97608697161715,24.624793717547966,68.78583467952019,723,30,5,0,32.028901271632435,38.953397193224745,49.96873323654223,15.742696771210582,42.96608791900457,38.17511800680423,5.796397681966401,39.85942937713808,6.199813308930021,40.23278861300841,12.498339863356932,True,False,False,False,False,False,0.8660254037844386,0.5000000000000001,55.138921397715166
3,44.8681829323606,21.39666250451083,73.71853942301401,292,86,5,0,31.49094387212645,32.028901271632435,38.19721122809575,39.83972222222222,41.56396525066291,41.219588847158015,16.386830311559567,40.72540508639169,10.538121259625562,40.0998784966616,13.059280963977702,False,False,False,False,False,False,0.8660254037844386,0.5000000000000001,22.20133009959425
3,65.22978203415312,28.720686590099685,68.74262068473823,718,1,12,0,27.20133009959425,60.13892139771517,38.953397193224745,53.69046082282898,46.25434664777266,39.61039845647861,17.907132299478572,38.89275823164144,11.929939408990313,39.501435365367065,13.315836639106184,True,False,False,False,False,True,0.8660254037844386,0.5000000000000001,42.094722222222224
3,21.240282133514267,26.68033229354769,89.14468212060177,554,26,21,0,42.094722222222224,31.49094387212645,43.543055555555554,37.49358126893326,34.0125,33.59566539798097,7.666529316166019,39.41631240314101,12.00184580805175,39.328117680969136,13.251032795918766,False,False,False,False,False,True,0.8660254037844386,0.5000000000000001,43.508737305899395
3,27.79648233607648,24.426046549750627,83.35428825160953,225,92,4,0,36.92660874047759,24.06986131841845,40.14313294404093,31.49094387212645,33.89638888888889,41.19502705666904,19.61091705121186,47.21956069067851,17.11336348215495,41.33735591948059,11.335492834287402,False,False,True,False,False,True,0.8660254037844386,0.5000000000000001,33.29918763975957
3,66.84391119205407,30.5227408517654,88.91263778115635,35,60,31,0,30.058999147721355,36.92660874047759,49.30798604401917,42.094722222222224,53.69046082282898,33.42826517598616,3.4356238352583506,39.37520900025121,14.152605483409388,40.904942405996,11.581588045941134,True,False,False,False,False,True,0.8660254037844386,0.5000000000000001,24.10361111111111
3,25.89409953134483,16.981631951024745,48.46756533287548,144,69,16,0,66.21586116773334,29.45887852804271,13.720071624985785,24.06986131841845,43.543055555555554,38.14321519170184,24.89375115742493,37.73834445796873,21.00690475242901,39.63580935484047,14.847727690385256,True,False,False,False,False,True,0.8660254037844386,0.5000000000000001,45.758043806045976
3,23.11371797110465,26.13298958344042,70.16884478315589,892,12,32,0,45.54470418839184,61.18611111111111,40.15472222222223,41.08784954772102,35.61390037926046,45.13757309524715,16.255927749575118,43.147116840013815,10.53239985301198,40.66223156823144,14.708449056294931,False,False,False,True,False,False,0.9659258262890684,0.2588190451025207,52.43101905607137
3,60.26331703159487,20.67766407092606,30.74329931422535,217,75,36,0,9.204444444444446,46.15028079311177,63.96581412546477,40.99825810595906,36.92660874047759,30.51170178171043,19.11410843715239,41.550700799552814,18.924116425499967,40.091435086933295,14.913736102424592,True,False,False,False,False,False,0.9659258262890684,0.2588190451025207,27.584216925588688
3,50.40035893896474,30.012878114962085,87.96582384527457,554,76,7,0,52.90656955929429,42.96229778123472,9.204444444444446,52.43101905607137,41.08784954772102,45.47627280052506,6.545975854181757,35.59808711647181,15.245083490091698,42.64458508653043,13.697697958904897,False,False,False,False,False,True,0.9659258262890684,0.2588190451025207,32.21357365210174
3,20.963711898860367,29.663723409125257,68.48765113993318,410,53,0,0,37.196666666666665,62.213573652101736,42.96229778123472,38.69701992023562,18.754905879329517,56.85699247486857,17.604239308486243,51.16663263769683,13.41491150538795,44.42924130939884,14.857068835551758,False,False,True,False,False,False,0.9659258262890684,0.2588190451025207,35.28138510650889
3,53.538838045986445,25.336136814199754,36.21623217417312,640,32,24,0,39.38133405917515,39.975708488952336,51.65361111111112,40.559951061046185,28.68190398623852,28.746051219746192,18.93792556502272,28.33035057679348,18.917712042328773,40.465849011428354,16.975231179108647,False,False,False,True,False,True,0.9659258262890684,0.2588190451025207,36.53198927792079
3,52.444074027986254,13.674010147595288,71.30926747869356,204,83,41,0,15.867381297987098,48.052673230346,6.881111111111111,37.196666666666665,55.10626540648518,32.1654999060219,16.09658073046705,28.2151556943788,15.150402815351566,37.649392663087525,16.806102062404467,True,False,False,False,True,False,0.9659258262890684,0.2588190451025207,51.20837608964738
3,57.501751165112346,15.678743669283174,37.20544239429307,173,86,16,0,33.490928919975524,42.11611111111111,49.98888141751984,21.208376089647373,37.196666666666665,38.52364297332517,4.489339949318054,47.09437833438444,11.99376434698376,37.71460783628584,15.15296743053414,False,True,False,False,False,True,0.9659258262890684,0.2588190451025207,32.83517467593106
3,24.25349455347712,15.03125911377924,84.50781085562363,874,95,49,0,48.031665853039854,41.98351781651368,39.96388888888889,57.520126133251125,5.4205555555555565,32.19793159355487,22.39212384197968,33.813964544243355,14.488154187942374,36.199087979513074,15.974722987296609,False,False,False,False,False,False,0.9659258262890684,0.2588190451025207,50.3149683257456
3,21.187739500835264,28.537931308174755,76.99666087694217,333,23,41,0,40.66813856776568,58.82399455576979,37.47972222222222,41.98351781651368,32.26744993857735,57.10347240598463,15.646182887012287,50.24813070493352,12.931643941013387,44.9960280488346,14.178395917469402,False,True,False,False,False,True,0.9659258262890684,0.2588190451025207,51.826043307306804
3,60.652456730212045,23.873291109358583,87.08782078474918,122,89,23,0,47.43488202349509,54.736180170941495,25.029444444444444,31.8260433073068,41.98351781651368,56.55860393358304,10.158288117391429,46.78681025605314,14.187363277011848,43.07055362135005,15.884048239333172,False,False,False,True,False,True,1.0,6.123233995736766e-17,20.024336209987602
3,64.00920478952622,16.075047853219644,71.59646564452311,759,48,24,0,29.77444444444445,19.73763697282796,45.0243362099876,25.029444444444444,37.47972222222222,19.231619731683384,10.804723848732111,36.02220848693623,21.72815326302162,41.98747463828376,16.331399838664954,False,True,False,False,False,False,1.0,6.123233995736766e-17,41.068956763808416
3,66.8597536168995,11.240615693588138,30.88343351167989,228,24,14,0,28.6963572722868,29.77444444444445,69.83230287633492,40.59780993929137,48.81003367831386,33.17991949351321,6.853338586176122,32.88207935124672,21.1771268495766,41.50401550089884,16.527171322673542,True,False,False,False,False,True,1.0,6.123233995736766e-17,28.195000000000004
3,57.8420282695271,25.217105515087525,68.25758609677584,149,31,24,0,36.06356551463982,16.130629502096827,43.91057726840571,42.00467338288748,41.068956763808416,30.92568066718789,13.01061606861637,47.99069139141351,26.78195777224177,40.88108289934964,18.252241170206243,True,False,False,False,False,False,1.0,6.123233995736766e-17,24.49729037132937
3,28.63651481433385,19.88512526324269,41.38720664607458,133,16,47,0,18.691273747316988,24.49729037132937,16.130629502096827,46.429891674333454,9.726944444444444,30.62282818188595,15.905074426776636,30.77425442453693,12.997173734733783,41.252256670581424,18.136713584369044,False,False,False,True,False,False,1.0,6.123233995736766e-17,27.01120256432455
3,32.785100521088495,19.40971241104027,81.5265171137079,628,39,18,0,24.06994522676601,51.934346374236696,34.982658559351066,66.7025273601766,27.01120256432455,40.27401721789699,14.477237721275664,43.56965665158492,17.46258673832496,37.37328235467139,12.537055915429432,False,False,False,False,False,True,0.9659258262890684,-0.2588190451025206,41.00980403300189
3,76.17602836479315,20.824188674976337,88.76100145943357,855,40,42,0,42.24348049842137,35.24468649661365,13.723611111111111,51.934346374236696,28.368777673072376,32.43518958928214,11.473979536588002,34.14369734638876,15.531277458603634,37.70080250015564,14.5301642112517,False,False,False,False,False,True,0.9659258262890684,-0.2588190451025206,33.343333333333334
3,63.5435546218462,25.5859533423528,60.660530140956766,837,19,39,0,20.15741737732047,37.19721929365093,19.81740177281141,21.30638888888889,29.523518750998377,23.42450851995342,12.464539510603636,30.112956860737736,14.355697117662425,35.87099900080499,14.52305235548427,True,False,False,False,False,True,0.9659258262890684,-0.2588190451025206,47.47553889248124
3,49.88242358341213,25.338197104089325,79.57615435047757,360,52,10,0,74.06260912298815,21.9085883362953,20.15741737732047,35.24468649661365,34.982658559351066,45.64988952554171,26.388957605654813,34.42049541236763,20.873303276171644,37.03956603155007,16.89552472853348,False,True,False,False,False,False,0.9659258262890684,-0.2588190451025206,35.45234296150209
3,64.56949849437898,33.62593663409011,32.551478011145555,680,60,15,1,20.452342961502097,40.97847111734172,27.475538892481243,19.81740177281141,73.16055557688651,45.16447440061065,27.049161301082798,34.4696496763979,20.83330669529891,36.43413621497302,17.22947348248788,False,True,False,False,True,False,0.9659258262890684,-0.2588190451025206,83.8639707803721
3,25.058078876681023,25.00454860785814,77.46432860868674,605,83,41,0,40.325833333333335,68.86397078037211,40.97847111734172,37.19721929365093,44.81776005268831,54.85080465598759,14.27595112968828,50.00763952829913,20.05820184474592,36.72600446069213,16.998469324369832,False,True,False,False,False,True,0.9659258262890684,-0.2588190451025206,61.10084393725833
3,50.76358365570656,17.243440013222234,63.58550957575744,515,0,41,0,40.36833333333334,50.93444444444445,55.36260985425736,21.940347627778884,55.370853857389775,39.90657407407407,11.26584962497862,44.418168224511874,9.960806624066658,38.37669895894778,16.92626340718394,False,False,False,True,False,True,0.9659258262890684,-0.2588190451025206,32.682598141810644
3,32.24147994431472,10.512301171949362,77.84507452999492,33,13,12,0,15.583366323153507,46.03025103044117,34.60461679231055,40.325833333333335,48.34333333333334,39.71602429667191,21.67661334200907,38.56663115512577,17.92807631011397,38.95375508964957,16.946070452177572,False,True,False,False,False,True,0.9659258262890684,-0.2588190451025206,36.833483615444486
3,69.10217398888024,23.00531721892073,76.88760874983831,176,70,6,1,54.06390291298327,15.583366323153507,56.81709724842834,50.93444444444445,12.91888888888889,35.49358428386042,19.2752281886464,44.477092777811976,16.188649425655814,39.17695650220971,17.125192292910366,False,False,True,False,False,False,0.9659258262890684,-0.2588190451025206,33.64111111111111
3,41.29164984476887,31.013833918781604,42.11628971651195,639,16,1,0,23.405833333333334,41.90160465132652,21.15388888888889,57.53445553642108,68.86397078037211,41.01353959583178,17.18089609799426,41.04971241339614,15.630561036697074,43.74379002048816,13.909667062842129,False,True,False,False,False,True,0.9659258262890684,-0.2588190451025206,51.20981545626052
3,73.09785849083526,33.96413336609242,57.29460869207057,550,24,15,0,28.918671071371875,30.943590465333003,38.72910462754554,55.25136206264558,42.68259814181064,39.321653362623245,16.296343713193423,34.22176208065406,12.856118635047489,40.04243201268572,13.78121840727564,False,False,True,False,True,False,0.9659258262890684,-0.2588190451025206,38.04305555555556
3,45.64973902140555,13.529150829925742,49.40564131933292,712,19,15,0,23.88638888888889,18.42194444444445,37.129918561084985,28.918671071371875,21.15388888888889,29.68290256241349,15.022750953463971,34.79299465706149,13.974057422041062,38.58608232592062,15.018250898977737,True,False,False,False,False,False,0.8660254037844387,-0.4999999999999998,46.694778571317094
3,67.98312583789166,29.91771668856431,71.98238134499513,469,85,16,0,57.23609493613151,23.88638888888889,27.9331860598863,59.70242789366896,46.85240474134703,49.27242079877916,22.487877537133297,40.15212787576257,19.62578357146728,40.566316599083706,15.673014433699354,False,False,True,False,True,False,0.8660254037844387,-0.4999999999999998,38.37305555555556
