timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status
2024-01-01 03:17:00,1,338,72.64133673231561,71,79,44,Windy,15.294982214538694,40.537486879730295,0,Yellow
2024-01-01 03:22:00,1,159,33.721664564021886,540,99,35,Rainy,26.114078865795552,86.02908100843692,0,Yellow
2024-01-01 03:27:00,3,485,45.88283892644448,454,34,6,Windy,27.02321341608757,67.28040128570696,0,Green
2024-01-01 03:32:00,3,74,70.37957934252742,551,42,12,Windy,22.557542941543552,30.29834911934095,0,Yellow
2024-01-01 03:37:00,4,966,44.0565057483828,260,31,27,Windy,15.9571944112017,58.00291934423413,0,Yellow
2024-01-01 03:42:00,3,61,32.26765316328271,102,65,3,Foggy,26.802861502469977,57.99724508033081,0,Yellow
2024-01-01 03:47:00,2,702,58.1625481267981,593,66,15,Rainy,24.728335078900955,40.54859300463541,0,Red
2024-01-01 03:52:00,4,877,25.70318273196157,145,52,8,Windy,18.676175648844428,67.1488281629514,0,Green
2024-01-01 03:57:00,4,92,41.15615635573149,629,37,24,Cloudy,22.650906755687014,35.70390739542363,0,Red
2024-01-01 04:02:00,1,516,37.40175161893436,778,26,47,Foggy,28.75153310360868,34.93761246107856,0,Green
2024-01-01 04:07:00,1,827,55.4258653893616,490,44,26,Rainy,33.153565831573275,42.757484961810434,0,Yellow
2024-01-01 04:12:00,4,739,32.214702652781625,587,75,38,Foggy,32.36308092277432,64.29533491780316,0,Green
2024-01-01 04:17:00,5,506,31.46712256976016,839,29,28,Foggy,22.86199105327577,44.525319977130295,0,Green
2024-01-01 04:22:00,5,378,65.54413635550254,198,68,21,Sunny,33.03307417742033,40.11621968295254,0,Green
2024-01-01 04:27:00,1,312,36.286314658052014,80,30,46,Rainy,29.47734858454426,80.26544672102037,0,Yellow
2024-01-01 04:32:00,1,309,33.22930608134638,84,36,8,Sunny,11.2141663264824,78.93313524192769,0,Red
2024-01-01 04:37:00,3,150,44.8681829323606,292,86,5,Cloudy,21.39666250451083,73.71853942301401,0,Yellow
2024-01-01 04:42:00,1,869,36.1308045471706,346,20,36,Rainy,14.100768286484737,76.81005133350735,0,Green
2024-01-01 04:47:00,5,739,57.929569951187446,471,84,46,Foggy,32.077985166869375,67.48397111373686,0,Green
2024-01-01 04:52:00,1,623,30.32535375771556,627,19,6,Cloudy,23.60455385578252,59.767301648486686,0,Yellow
2024-01-01 04:57:00,3,141,25.89409953134483,144,69,16,Foggy,16.981631951024745,48.46756533287548,0,Yellow
2024-01-01 05:02:00,1,694,40.67624506685358,169,50,0,Windy,11.1635380304767,49.67697409928917,0,Yellow
2024-01-01 05:07:00,4,780,59.90877165430432,457,47,25,Rainy,32.81752525892776,82.78788343871517,0,Yellow
2024-01-01 05:12:00,2,710,46.11945328731417,230,93,40,Foggy,23.867342141176444,53.963720882613046,0,Yellow
2024-01-01 05:17:00,2,472,43.23423627068576,429,56,48,Foggy,16.344941063899803,83.10629910543122,1,Yellow
2024-01-01 05:22:00,2,291,67.85284163223196,46,83,23,Cloudy,30.311404435472607,64.69845776823482,0,Green
2024-01-01 05:27:00,5,222,50.065272815731824,586,71,0,Rainy,18.84507076609939,37.715208775876405,0,Yellow
2024-01-01 05:32:00,1,749,38.53006544044045,848,75,48,Cloudy,34.95693572183116,54.52883340440462,0,Yellow
2024-01-01 05:37:00,4,817,77.1480270012708,618,95,1,Rainy,34.21283892207995,80.7520143722901,1,Yellow
2024-01-01 05:42:00,3,757,57.501751165112346,173,86,16,Sunny,15.678743669283174,37.20544239429307,0,Red
2024-01-01 05:47:00,1,643,38.7717896513078,432,14,2,Rainy,17.11685979867044,43.54946326584203,0,Yellow
2024-01-01 05:52:00,1,485,34.85060438842471,682,79,49,Foggy,26.31899389940313,58.99492164267748,0,Yellow
2024-01-01 05:57:00,5,603,31.485660829972552,306,48,32,Rainy,11.439296632569928,45.12034027268297,0,Green
2024-01-01 06:02:00,4,66,56.33028599695259,592,68,23,Cloudy,18.65437693265323,78.69282038008397,0,Red
2024-01-01 06:07:00,3,179,60.652456730212045,122,89,23,Foggy,23.873291109358583,87.08782078474918,0,Red
2024-01-01 06:12:00,2,59,67.09170937753281,689,78,16,Cloudy,11.325644275745269,81.86477946401571,0,Yellow
2024-01-01 06:17:00,2,333,56.066161737459694,93,16,26,Windy,26.454061913158338,35.49210704896834,0,Yellow
2024-01-01 06:22:00,1,775,20.688839584962672,735,13,11,Cloudy,13.568046349213452,79.43910350710274,0,Green
2024-01-01 06:27:00,2,904,78.73745042246625,546,52,40,Sunny,30.23357071846756,37.19737246489152,0,Red
2024-01-01 06:32:00,5,465,51.182255773669056,851,61,9,Rainy,19.999053114598446,74.22526143026113,0,Yellow
2024-01-01 06:37:00,3,57,57.8420282695271,149,31,24,Rainy,25.217105515087525,68.25758609677584,0,Green
2024-01-01 06:42:00,1,92,30.32663616936666,32,90,35,Foggy,24.196024013793032,64.5938378053564,0,Green
2024-01-01 06:47:00,4,532,47.48133270009552,809,24,34,Sunny,33.758586912847626,46.20574513701874,0,Yellow
2024-01-01 06:52:00,5,326,42.39558886776554,556,84,47,Foggy,19.569820776997734,81.18910859814044,0,Red
2024-01-01 06:57:00,2,277,51.54537317354809,185,60,34,Cloudy,21.994283944559445,86.14130265285755,0,Red
2024-01-01 07:02:00,2,440,46.94508470065681,385,98,25,Rainy,28.668160930025792,63.38514786672897,0,Yellow
2024-01-01 07:07:00,5,491,66.33806090992057,248,20,25,Cloudy,34.98412330481697,33.78100673252225,0,Yellow
2024-01-01 07:12:00,4,569,43.13681077193888,668,31,35,Windy,19.71640003858784,52.53533244059544,0,Yellow
2024-01-01 07:17:00,3,417,63.5435546218462,837,19,39,Cloudy,25.5859533423528,60.660530140956766,0,Green
2024-01-01 07:22:00,3,817,49.88242358341213,360,52,10,Cloudy,25.338197104089325,79.57615435047757,0,Green
2024-01-01 07:27:00,1,995,68.43135912747128,896,69,43,Foggy,17.101511551992882,58.07493791673265,0,Yellow
2024-01-01 07:32:00,5,639,79.77573719149261,120,44,16,Rainy,13.621320681706102,35.15053665723494,0,Green
2024-01-01 07:37:00,3,168,32.24147994431472,33,13,12,Cloudy,10.512301171949362,77.84507452999492,0,Red
2024-01-01 07:42:00,5,198,21.77024330871236,357,87,44,Cloudy,14.477982103923878,50.92198854835111,0,Red
2024-01-01 07:47:00,3,819,41.29164984476887,639,16,1,Windy,31.013833918781604,42.11628971651195,0,Yellow
2024-01-01 07:52:00,2,400,42.33202350951316,802,62,32,Cloudy,18.16852656193428,55.84904344722754,0,Red
2024-01-01 07:57:00,1,275,36.99828574549584,748,81,6,Rainy,16.30835011033069,53.01487515259548,0,Yellow
2024-01-01 08:02:00,2,985,79.25957554047511,452,98,13,Cloudy,30.89773955514887,60.40700289493884,0,Green
2024-01-01 08:07:00,3,876,67.98312583789166,469,85,16,Windy,29.91771668856431,71.98238134499513,0,Yellow
2024-01-01 08:12:00,4,463,22.10047488840834,196,98,8,Sunny,28.67935426349126,67.59750569258473,0,Yellow
2024-01-01 08:17:00,1,735,70.0185880486375,68,99,22,Windy,11.64822223393706,48.36350717550869,0,Green
2024-01-01 08:22:00,5,593,45.1633767000183,327,14,2,Rainy,32.04281678663243,58.09305576527815,1,Green
2024-01-01 08:27:00,4,829,55.413959549053565,321,28,3,Windy,14.178310432839694,46.22604719893128,0,Red
2024-01-01 08:32:00,1,446,36.862284882861694,849,3,18,Foggy,23.94506703022867,34.28407206521442,0,Yellow
2024-01-01 08:37:00,5,409,26.71283699294743,137,58,48,Sunny,34.8031617838069,57.871131888703125,0,Green
2024-01-01 08:42:00,4,785,63.233932918664365,176,7,14,Cloudy,21.13646720927335,88.8334764545576,0,Red
2024-01-01 08:47:00,1,284,75.4736633226083,355,49,14,Windy,31.33701666316224,49.98439776317649,0,Red
2024-01-01 08:52:00,2,830,24.59814838851493,685,98,46,Cloudy,10.07935745461258,62.2247724478554,0,Yellow
2024-01-01 08:57:00,3,512,67.18146398368889,557,52,34,Windy,11.66026050931832,67.00428483449417,0,Red
2024-01-01 09:02:00,2,512,39.11653776581643,455,74,2,Cloudy,25.57832301881712,48.38286221617737,0,Green
2024-01-01 09:07:00,2,327,51.29596376068149,417,42,32,Windy,21.69963415259855,61.52152610841623,1,Red
2024-01-01 09:12:00,2,745,44.870963889007534,749,20,48,Sunny,27.750733691880725,64.87418069126792,0,Green
2024-01-01 09:17:00,5,72,63.31575365094076,629,12,21,Rainy,14.759581776524296,54.66965795078095,0,Yellow
2024-01-01 09:22:00,5,416,71.77834393921776,597,71,40,Sunny,23.598410307256707,47.10954177060404,0,Green
2024-01-01 09:27:00,5,185,40.71379722019834,224,17,42,Cloudy,21.496277022510803,59.678156424935366,0,Yellow
2024-01-01 09:32:00,3,178,58.07835538924283,399,94,34,Rainy,26.32033417035608,35.920855049032646,0,Red
2024-01-01 09:37:00,4,949,30.01586424905009,577,66,28,Sunny,32.35957690929639,52.87863839712468,0,Green
2024-01-01 09:42:00,1,923,54.31473223103604,531,1,45,Windy,18.025538156861668,71.0631254755244,0,Yellow
2024-01-01 09:47:00,1,454,60.73870958228252,693,95,13,Foggy,24.842190483425515,53.45255094214971,0,Green
2024-01-01 09:52:00,5,972,52.801115305957325,211,43,37,Rainy,14.59683101802478,58.42111562420229,0,Green
2024-01-01 09:57:00,5,442,49.74222501391346,199,87,32,Cloudy,33.72114596167653,64.54497835223088,0,Yellow
2024-01-01 10:02:00,5,651,26.85714619987877,70,23,30,Windy,34.07155835464356,65.93004087903503,0,Red
2024-01-01 10:07:00,1,63,66.58935815906108,793,74,45,Rainy,16.410139825207096,36.02968555438524,0,Yellow
2024-01-01 10:12:00,5,69,73.13718585450638,376,43,9,Windy,15.304509564171834,79.58489573093291,1,Yellow
2024-01-01 10:17:00,2,119,61.83652514323141,542,22,49,Sunny,12.744573841760111,63.90736025898302,0,Yellow
2024-01-01 10:22:00,4,181,27.64318496002036,600,34,22,Sunny,27.85870688505512,58.74142389655043,0,Red
2024-01-01 10:27:00,2,955,44.27411938424105,290,77,33,Cloudy,20.12894180042352,63.76773211249508,0,Yellow
2024-01-01 10:32:00,4,791,20.93049983759553,424,52,23,Windy,33.30255913643054,80.56169665336569,0,Red
2024-01-01 10:37:00,5,251,30.90339759368939,859,4,17,Foggy,22.12638327389913,46.36936013281213,0,Red
2024-01-01 10:42:00,5,106,47.02871428823572,545,71,48,Foggy,21.7572119175794,35.11549347821163,0,Green
2024-01-01 10:47:00,5,632,22.5702533071468,825,36,33,Rainy,17.965109282066358,32.8609886549858,0,Green
2024-01-01 10:52:00,3,777,62.39805580805579,188,38,33,Windy,23.52355900012317,85.45300573461276,0,Yellow
2024-01-01 10:57:00,2,549,75.75730413572356,788,3,25,Cloudy,28.256104156756432,82.56197229127591,1,Red
2024-01-01 11:02:00,1,211,57.91932082377134,885,68,15,Sunny,16.475980253012867,81.73795301844743,0,Yellow
2024-01-01 11:07:00,1,237,45.56425865756582,151,10,17,Cloudy,28.192737960180946,63.514405302495966,0,Yellow
2024-01-01 11:12:00,5,927,65.51011285498345,31,60,41,Rainy,27.63209060098281,39.03958429246011,0,Yellow
2024-01-01 11:17:00,3,125,59.74903681649649,411,8,41,Rainy,18.82193376260835,56.42155247812893,0,Red
2024-01-01 11:22:00,2,917,56.324705450455234,460,44,2,Foggy,15.652479840667304,67.06891678553335,0,Yellow
2024-01-01 11:27:00,1,789,65.49603752336355,781,38,8,Cloudy,13.206919311564146,89.23883893263965,0,Green
2024-01-01 11:32:00,4,530,55.31029610953933,541,62,20,Rainy,10.81150354405691,38.38443957386126,0,Green
2024-01-01 11:37:00,2,812,63.46066437977238,823,77,10,Rainy,11.245196939585547,75.1235621070221,0,Red
2024-01-01 11:42:00,2,167,46.63155130527807,545,21,19,Foggy,18.158006433039816,58.5795668351318,0,Yellow
2024-01-01 11:47:00,3,309,51.99508395674615,680,1,24,Sunny,28.74382196742595,68.42463820959205,0,Yellow
2024-01-01 11:52:00,2,759,69.55506243896183,39,92,45,Sunny,33.754517770451045,33.38269147743315,0,Yellow
2024-01-01 11:57:00,2,920,23.78841757564348,429,92,28,Sunny,12.371767816879494,40.34694801438411,0,Green
2024-01-01 12:02:00,2,554,67.20250044243855,575,71,3,Cloudy,28.28384929443445,37.25042708003755,0,Yellow
2024-01-01 12:07:00,2,820,47.83940788786551,465,95,17,Windy,25.0969497406022,63.57690034590457,1,Red
2024-01-01 12:12:00,4,679,57.80239270879893,261,31,30,Foggy,29.580536426307464,74.04900338738128,0,Green
2024-01-01 12:17:00,4,806,50.85206240056036,731,41,44,Rainy,11.111929720079,63.80096174237783,0,Green
2024-01-01 12:22:00,2,971,64.88028418228421,401,70,23,Windy,30.79720159391824,35.68625349552117,0,Red
2024-01-01 12:27:00,3,98,74.1856236725923,751,24,6,Cloudy,18.03377750474303,79.76480983489913,0,Green
2024-01-01 12:32:00,1,405,47.94954519338748,317,23,23,Windy,17.08278338434621,70.1900003289773,0,Green
2024-01-01 12:37:00,2,792,73.50265191216475,563,47,33,Cloudy,34.420856629504726,47.91876081520449,0,Yellow
2024-01-01 12:42:00,5,362,38.73178209305622,810,45,9,Sunny,12.939990414967545,45.52509871210917,0,Yellow
2024-01-01 12:47:00,5,735,38.53735940408916,362,90,42,Foggy,29.285749724823408,66.78235538834315,0,Green
2024-01-01 12:52:00,4,592,44.88890716333683,251,78,20,Foggy,30.15888201983974,73.95718928773556,0,Green
2024-01-01 12:57:00,5,975,63.9802171777012,706,79,26,Foggy,22.04389574322454,67.66791886218226,0,Yellow
2024-01-01 13:02:00,1,391,72.10464727648292,454,92,15,Foggy,15.806643144938132,71.70236258984423,0,Yellow
2024-01-01 13:07:00,4,319,48.15711363954742,107,68,5,Foggy,19.42139957460272,39.74761283020999,0,Yellow
2024-01-01 13:12:00,4,231,76.39590751818935,362,19,48,Cloudy,16.310779852551,46.53048119591972,1,Yellow
2024-01-01 13:17:00,2,605,71.81848527779695,205,72,2,Rainy,23.142151397987654,58.4007528556571,0,Red
2024-01-01 13:22:00,4,668,58.655403419048696,827,24,17,Rainy,14.149861516878133,83.77186789676372,0,Yellow
2024-01-01 13:27:00,3,490,68.61551520197187,760,61,17,Cloudy,18.90956076196935,36.03513939579743,0,Green
2024-01-01 13:32:00,1,568,47.17466421605665,329,77,37,Rainy,13.89753108849867,88.94542602960675,0,Yellow
2024-01-01 13:37:00,1,809,30.286050602632564,565,29,47,Windy,20.199787086739672,42.80984363465976,0,Red
2024-01-01 13:42:00,2,993,58.34192953489525,24,30,15,Rainy,18.575386912514915,38.93140823699642,0,Green
2024-01-01 13:47:00,4,541,58.55465661941804,358,6,36,Rainy,11.49686566803464,34.68297170399352,0,Red
2024-01-01 13:52:00,2,214,62.15841235149373,717,96,4,Windy,24.17364643699137,71.28662395503909,0,Green
2024-01-01 13:57:00,2,180,34.777161128631896,687,6,32,Sunny,29.9768354871549,83.51207902506486,0,Yellow
2024-01-01 14:02:00,1,964,61.00722664445053,658,97,40,Foggy,26.924990134144647,39.23100332203661,0,Yellow
2024-01-01 14:07:00,3,957,32.03317867071599,170,23,26,Windy,31.433195588338823,70.22417346098185,0,Yellow
2024-01-01 14:12:00,4,678,76.44639798137005,802,30,45,Rainy,29.08755211800916,47.48750505947382,0,Green
2024-01-01 14:17:00,4,647,43.75769532485629,839,14,22,Windy,12.90043467807508,88.35470505956854,0,Yellow
2024-01-01 14:22:00,3,622,67.36456531481514,197,41,22,Rainy,15.126377335470895,73.79467882754182,0,Yellow
2024-01-01 14:27:00,5,472,76.5430072401366,794,95,15,Cloudy,34.983248037327144,63.40942265294825,0,Yellow
2024-01-01 14:32:00,1,543,29.961309418571645,162,84,16,Rainy,30.838490788594346,84.43594276888906,0,Yellow
2024-01-01 14:37:00,2,902,57.83485649498554,596,27,1,Sunny,23.896012192087465,81.99649373574954,0,Red
2024-01-01 14:42:00,3,106,41.22180119484403,682,70,12,Windy,26.120964900504912,34.81246246882356,0,Red
2024-01-01 14:47:00,5,929,66.60819992839328,256,38,3,Foggy,27.26670038596805,54.68908272714951,0,Red
2024-01-01 14:52:00,2,637,69.75885404754557,654,51,22,Foggy,22.365450377750804,82.31258282393128,0,Green
2024-01-01 14:57:00,1,699,66.83336161323282,635,75,29,Windy,23.454859292110072,81.64133103443936,0,Red
2024-01-01 15:02:00,5,610,72.52433750731007,428,92,15,Foggy,26.189639720045182,77.44923940887463,0,Red
2024-01-01 15:07:00,3,203,36.91514257428375,372,18,36,Cloudy,30.172483697992224,47.54417404360183,0,Red
2024-01-01 15:12:00,3,263,79.50637285875496,775,92,44,Cloudy,11.505509111130907,52.55297121989979,0,Yellow
2024-01-01 15:17:00,1,128,53.75331207638284,216,59,17,Windy,26.963285268251617,72.69646365630175,0,Yellow
2024-01-01 15:22:00,5,972,48.25204137339061,634,38,32,Rainy,33.08022089680475,30.711317592614638,0,Red
2024-01-01 15:27:00,4,75,27.020703491476773,609,88,22,Windy,17.417936289476025,77.46684709208637,0,Red
2024-01-01 15:32:00,2,809,50.83104407459587,200,42,35,Rainy,24.785753972475263,67.30303111223056,0,Yellow
2024-01-01 15:37:00,1,603,64.17438860802999,219,68,28,Rainy,18.094224391699157,77.82460839376537,1,Red
2024-01-01 15:42:00,3,840,75.93936549373265,702,95,42,Windy,18.791193352847607,71.7302661609317,0,Red
2024-01-01 15:47:00,4,964,29.918137168277678,792,55,28,Windy,23.67290731955553,37.13034806363757,0,Yellow
2024-01-01 15:52:00,4,317,56.231058952416674,541,4,2,Rainy,14.066346344053027,73.55361963501812,0,Yellow
2024-01-01 15:57:00,5,525,35.167906640946384,823,92,40,Cloudy,28.60427492957048,32.9880169736626,0,Green
2024-01-01 16:02:00,2,121,54.39339166697549,120,63,35,Foggy,32.82097145484938,64.0656735288648,0,Red
2024-01-01 16:07:00,5,993,51.20444366666902,529,38,4,Cloudy,20.28889366362569,82.08890623525133,0,Green
2024-01-01 16:12:00,5,877,56.016887631682216,791,32,13,Windy,32.09573308688714,67.95956255577238,0,Green
2024-01-01 16:17:00,2,824,53.26024846042069,453,70,46,Foggy,24.027993544693587,33.91619954701965,0,Red
2024-01-01 16:22:00,4,332,76.67994393026571,607,6,30,Sunny,13.268162914181865,83.98649007355957,0,Red
2024-01-01 16:27:00,4,978,20.386112689807742,532,83,9,Foggy,27.223894754279247,79.93998843801498,0,Yellow
2024-01-01 16:32:00,4,977,50.77532988648594,387,58,26,Sunny,28.82357219209093,32.032527864405004,0,Yellow
2024-01-01 16:37:00,1,309,48.54126908065752,189,44,12,Rainy,23.66306144581044,77.38010776683016,0,Red
2024-01-01 16:42:00,4,698,33.60447106441667,313,48,31,Cloudy,31.74225503148864,79.17105628503518,0,Yellow
2024-01-01 16:47:00,1,65,57.5793410993717,855,9,39,Foggy,31.92896510665348,80.79864385996069,1,Red
2024-01-01 16:52:00,5,582,67.760444145637,763,33,42,Foggy,14.836896235359204,87.61237243118839,0,Yellow
2024-01-01 16:57:00,5,973,66.40286286693498,187,84,7,Sunny,26.646234115003203,74.7915409296568,0,Yellow
2024-01-01 17:02:00,3,296,56.64624384110232,747,52,30,Foggy,21.648598773249617,45.321937591218,0,Red
2024-01-01 17:07:00,2,180,32.6468869612813,716,15,27,Rainy,10.391809347218144,58.53464458310798,0,Green
2024-01-01 17:12:00,1,979,41.953148573412825,483,42,43,Cloudy,25.76145743106061,51.94295143074282,0,Red
2024-01-01 17:17:00,3,750,36.96806784022999,388,70,49,Foggy,16.480637178628957,88.55112476061532,0,Red
2024-01-01 17:22:00,3,535,22.489950030984765,655,20,1,Rainy,22.258950879129685,80.06537075066069,0,Green
2024-01-01 17:27:00,3,989,37.73927249674912,843,6,8,Foggy,23.483705121021995,63.90049695916987,0,Yellow
2024-01-01 17:32:00,1,413,74.77586028648139,717,96,32,Cloudy,20.557302820895792,53.09705303571283,0,Yellow
2024-01-01 17:37:00,4,275,40.813158581863135,170,11,17,Windy,16.799127694452064,39.239279416647406,0,Red
2024-01-01 17:42:00,4,326,38.78979210978663,56,91,47,Cloudy,12.046537647907348,35.25640214702791,0,Green
2024-01-01 17:47:00,5,466,79.09074463802564,421,38,16,Foggy,34.149843560208154,82.95686565983127,0,Red
2024-01-01 17:52:00,3,356,34.39936183219745,487,33,46,Foggy,23.695289618120064,46.225104624134616,0,Red
2024-01-01 17:57:00,5,328,74.79396082528737,26,61,28,Sunny,21.046202179346427,81.3780116218287,0,Green
2024-01-01 18:02:00,2,886,58.850987890601786,526,56,18,Rainy,29.235916540027407,35.941165373709495,0,Green
2024-01-01 18:07:00,3,908,76.49197461706646,797,28,44,Windy,28.36170964688307,88.53740222893927,0,Green
2024-01-01 18:12:00,2,321,63.02723410833161,413,36,7,Windy,24.71314203483409,42.87241327219719,1,Green
2024-01-01 18:17:00,1,297,37.93142811554185,710,70,39,Cloudy,11.151129001122465,79.45217469373526,0,Yellow
2024-01-01 18:22:00,1,250,56.227819515745765,762,74,45,Rainy,25.851926530214136,31.091975529063163,0,Yellow
2024-01-01 18:27:00,5,904,27.01541213152349,68,70,18,Cloudy,31.51816655516576,50.67084033396121,0,Red
2024-01-01 18:32:00,2,491,57.934289052071655,716,18,26,Windy,20.081510530562177,41.78591454436442,0,Yellow
2024-01-01 18:37:00,5,240,33.07452249512081,315,36,5,Windy,19.206758136128023,71.5401698945834,0,Green
2024-01-01 18:42:00,5,998,51.38858124182991,503,72,23,Sunny,26.08886167391048,82.00721318938545,1,Red
2024-01-01 18:47:00,5,600,24.964042377420245,628,17,46,Foggy,28.560512796784955,64.43485853677575,0,Red
2024-01-01 18:52:00,5,256,41.69248392524232,397,64,27,Sunny,16.39962384476946,51.20216757250506,0,Red
2024-01-01 18:57:00,3,300,67.0100048507154,844,66,26,Sunny,12.910071279143647,50.44900613220103,0,Yellow
2024-01-01 19:02:00,1,403,72.38653056585366,146,16,17,Foggy,13.999072936691356,39.55776554826579,0,Red
2024-01-01 19:07:00,4,661,45.41287495951378,505,52,1,Cloudy,28.488110856680613,48.02338823759827,0,Yellow
2024-01-01 19:12:00,3,708,28.658552043296183,651,85,31,Rainy,28.92209019132589,61.81316440902601,0,Yellow
2024-01-01 19:17:00,1,930,79.3659059467779,624,20,6,Rainy,32.55485725305947,75.50548354245251,0,Yellow
2024-01-01 19:22:00,3,203,64.71076972217686,256,38,34,Sunny,15.636434668441469,84.47776311126304,0,Yellow
2024-01-01 19:27:00,5,132,23.10715332396901,764,99,47,Windy,15.263478670946071,80.00441032081847,0,Red
2024-01-01 19:32:00,5,324,74.77354668419451,256,15,3,Foggy,17.001330140413913,67.60661844277382,0,Yellow
2024-01-01 19:37:00,1,767,65.71301671174663,885,87,36,Foggy,25.84538515574862,64.36531399709128,0,Yellow
2024-01-01 19:42:00,5,424,60.75194907207016,392,65,34,Windy,23.386457723983533,55.29718187533111,0,Red
2024-01-01 19:47:00,3,447,38.70812821734612,528,21,46,Rainy,18.79087433344622,51.92264247209605,0,Yellow
2024-01-01 19:52:00,5,725,75.6861101305872,137,4,44,Cloudy,28.48775582892662,87.97910951442597,0,Red
